emp_no,first_name,last_name,title,from_date,to_date
452060,Aamer,Perko,Staff,1996-03-04,9999-01-01
452061,Ramya,Tramer,Senior Staff,1993-05-08,9999-01-01
452109,IEEE,Ghalwash,Senior Staff,1998-11-04,9999-01-01
452119,Dayanand,Kuhnemann,Senior Staff,1993-12-20,9999-01-01
452162,Girolamo,Vecchi,Senior Staff,1995-04-12,9999-01-01
452186,Doowon,Marrevee,Senior Staff,2001-12-17,9999-01-01
452193,Stabislas,Kamber,Senior Engineer,2001-12-11,9999-01-01
452210,Waiman,Kavanagh,Senior Engineer,1993-04-07,9999-01-01
452216,Pranav,Heemskerk,Staff,1997-05-01,9999-01-01
452232,Baziley,Masada,Staff,1995-11-15,9999-01-01
452255,Dmitri,Zwicker,Senior Engineer,1989-01-19,9999-01-01
452256,Kazuhira,Zolotykh,Senior Staff,1995-02-22,9999-01-01
452261,Khedija,Prenel,Senior Engineer,1992-02-19,9999-01-01
452267,Udaiprakash,Melichar,Senior Engineer,2000-11-30,9999-01-01
452332,Shir,Leonhardt,Senior Staff,1998-05-22,9999-01-01
452367,Martina,Georgakopoulos,Senior Engineer,1993-02-24,9999-01-01
452382,Bokyung,Rahier,Senior Staff,1993-01-21,9999-01-01
452399,Ugo,Furudate,Senior Engineer,1990-08-23,9999-01-01
452451,Duro,Matzen,Engineer,2002-06-10,9999-01-01
452472,Sreenivas,Zaiane,Engineer,1999-02-23,9999-01-01
452512,Jeong,Domenig,Senior Staff,1985-04-13,9999-01-01
452513,Yonghong,Petersohn,Senior Engineer,1986-07-11,9999-01-01
452526,Giap,Ranon,Staff,1994-10-23,9999-01-01
452527,Adamantios,Nourani,Senior Staff,1994-09-22,9999-01-01
452568,Kotesh,Mitzlaff,Senior Engineer,1992-07-30,9999-01-01
452610,Ayonca,Krohm,Engineer,1997-09-08,9999-01-01
452629,Holgard,Rouquie,Senior Staff,2001-03-22,9999-01-01
452642,Takahiro,Schiettecatte,Senior Engineer,1994-11-01,9999-01-01
452656,Fusako,Navazio,Engineer,1997-10-11,9999-01-01
452682,Shounak,Wixon,Engineer,2001-09-16,9999-01-01
452684,Berto,Luks,Engineer,1999-06-19,9999-01-01
452705,Takanari,Wursthorn,Senior Engineer,1994-01-25,9999-01-01
452714,Saniya,Ohori,Senior Staff,1998-01-04,9999-01-01
452715,Taegyun,Marshall,Engineer,1995-12-17,9999-01-01
452727,Yakkov,Nannarelli,Engineer,1999-04-10,9999-01-01
452739,Yinghua,Thombley,Engineer,1997-03-03,9999-01-01
452761,Vishwani,Hellwagner,Staff,1996-04-01,9999-01-01
452779,Berto,Verhaegen,Senior Engineer,1988-05-14,9999-01-01
452783,Prodip,Skrikant,Staff,1999-09-18,9999-01-01
452785,Honglan,Cusworth,Engineer,1995-11-10,9999-01-01
452799,Akhilish,Otillio,Staff,1998-01-16,9999-01-01
452809,Tzvetan,Picel,Engineer,1995-01-30,9999-01-01
452828,Kolar,Remmele,Senior Staff,1999-01-12,9999-01-01
452885,Guadalupe,Eickenmeyer,Engineer,1998-03-24,9999-01-01
452898,Dante,Kulisch,Senior Engineer,2001-09-28,9999-01-01
452928,Etsuo,Bondorf,Senior Staff,1998-08-17,9999-01-01
452940,Bernt,Kandlur,Senior Engineer,1989-07-10,9999-01-01
452953,Ashish,Botman,Senior Engineer,2000-06-09,9999-01-01
452997,Jayson,Kilgour,Senior Staff,1987-05-13,9999-01-01
453003,Xiaoheng,Attimonelli,Senior Engineer,1995-05-12,9999-01-01
453023,Bedir,Markovitch,Senior Staff,1987-02-14,9999-01-01
453043,Oscal,Ressouche,Senior Engineer,1997-01-19,9999-01-01
453069,Bowen,Marzano,Senior Staff,1986-08-13,9999-01-01
453076,Gunilla,Azuma,Engineer,1998-11-23,9999-01-01
453113,Achilleas,Jakobus,Senior Engineer,1996-11-13,9999-01-01
453150,Shahid,Deville,Engineer,1998-10-13,9999-01-01
453186,Gad,Nittel,Senior Staff,2000-12-15,9999-01-01
453207,Arch,Schneeberger,Assistant Engineer,1999-12-21,9999-01-01
453240,Stepehn,Bolsens,Senior Staff,1999-12-05,9999-01-01
453245,Shir,Reinhart,Technique Leader,1990-02-20,9999-01-01
453254,Otmar,Luders,Senior Staff,1991-03-04,9999-01-01
453274,Kien,Kitsuregawa,Staff,1996-10-05,9999-01-01
453277,Rosalie,Gischer,Senior Engineer,2000-03-01,9999-01-01
453294,Stafford,Murthy,Senior Staff,1999-09-01,9999-01-01
453355,Valeri,Unno,Senior Staff,1992-05-11,9999-01-01
453379,Aron,Beausoleil,Senior Engineer,1997-07-22,9999-01-01
453384,Sanjoy,Brender,Engineer,1995-11-18,9999-01-01
453415,Ziyad,Perri,Senior Staff,1991-04-17,9999-01-01
453439,Marke,Snedden,Senior Staff,1998-05-01,9999-01-01
453452,Shir,Codenie,Staff,1996-10-20,9999-01-01
453464,Ferdinand,Tokunaga,Staff,1999-04-20,9999-01-01
453509,Douadi,Fiebach,Senior Engineer,1993-09-27,9999-01-01
453531,Basim,Hennings,Assistant Engineer,1998-02-28,9999-01-01
453541,Fumitake,Stasinski,Senior Engineer,1992-09-20,9999-01-01
453542,Shuichi,Serdy,Senior Staff,1996-12-28,9999-01-01
453559,Ramalingam,Crabtree,Staff,1998-07-29,9999-01-01
453574,Kenroku,Ranze,Engineer,1998-08-21,9999-01-01
453577,Alexius,Erie,Senior Staff,1996-02-08,9999-01-01
453587,Aluzio,Thiran,Senior Engineer,1999-11-12,9999-01-01
453591,Odoardo,Cullers,Senior Staff,1999-11-05,9999-01-01
453593,Sham,Lally,Senior Staff,1993-06-09,9999-01-01
453595,Ewing,Rubsam,Senior Engineer,1999-09-17,9999-01-01
453596,Boutros,Petersohn,Senior Staff,1996-12-06,9999-01-01
453600,Billie,Bahk,Senior Engineer,1994-01-07,9999-01-01
453603,Dietrich,Syang,Senior Staff,2001-01-31,9999-01-01
453606,Teunis,Puoti,Senior Staff,1991-06-02,9999-01-01
453615,Sanjit,Antonakopoulos,Senior Staff,1993-11-07,9999-01-01
453719,Arie,Kranzdorf,Senior Engineer,1995-01-19,9999-01-01
453722,Maja,Ushiama,Senior Staff,1985-10-10,9999-01-01
453725,Mark,Zweizig,Engineer,1997-08-07,9999-01-01
453730,Mizuhito,Barbanera,Senior Engineer,1993-01-25,9999-01-01
453740,Augustine,Bruckman,Engineer,1997-07-09,9999-01-01
453759,Abdelkader,Desikan,Senior Engineer,1993-11-28,9999-01-01
453800,Berry,Rosiles,Senior Staff,1995-12-11,9999-01-01
453805,Ziyad,Selvestrel,Senior Engineer,2001-11-12,9999-01-01
453811,Mountaz,Shimshoni,Senior Staff,1991-11-23,9999-01-01
453861,Ronnie,Honglei,Senior Engineer,1999-12-20,9999-01-01
453883,Wonhee,DuBourdieux,Engineer,1995-10-08,9999-01-01
453887,DeForest,Hooghiemstra,Senior Engineer,1994-06-08,9999-01-01
453893,Leszek,Jenevein,Senior Engineer,1994-03-26,9999-01-01
453916,Shichao,Speek,Staff,1999-09-10,9999-01-01
453926,Kwee,Ginneken,Senior Engineer,2001-08-28,9999-01-01
453971,Berry,Dichev,Senior Staff,1997-06-30,9999-01-01
454010,Kinh,Ishibashi,Senior Staff,1998-12-09,9999-01-01
454014,Nectarios,Bonifati,Senior Staff,1999-07-06,9999-01-01
454025,Arif,Rosenbaum,Senior Staff,1989-12-15,9999-01-01
454032,Visit,Lipner,Senior Staff,1994-07-13,9999-01-01
454062,Anneke,Brookman,Senior Engineer,1995-05-16,9999-01-01
454077,Zissis,Kilgore,Engineer,2001-01-19,9999-01-01
454087,Arto,Iwayama,Engineer,2002-05-25,9999-01-01
454095,Keiichiro,Kalefeld,Senior Staff,1994-02-26,9999-01-01
454101,Anneke,Leslie,Senior Staff,1993-11-16,9999-01-01
454108,Kenton,Panienski,Senior Staff,1986-04-05,9999-01-01
454165,Patricia,Kornatzky,Senior Engineer,1994-07-01,9999-01-01
454182,Mack,Cooke,Senior Staff,2000-07-23,9999-01-01
454185,Tsutomu,Zeilberger,Senior Engineer,1995-03-21,9999-01-01
454200,Ashish,Ressouche,Engineer,2002-04-23,9999-01-01
454201,Xumin,Sullins,Senior Engineer,1992-03-02,9999-01-01
454218,Mokhtar,Ducloy,Senior Engineer,2002-02-23,9999-01-01
454226,Takahira,Luca,Staff,1998-03-26,9999-01-01
454231,Giordano,Schoegge,Senior Staff,1986-11-29,9999-01-01
454233,Ewing,Bruckman,Senior Staff,1996-08-02,9999-01-01
454242,Shigeaki,Glinert,Engineer,1999-04-17,9999-01-01
454247,Xinan,Perfilyeva,Senior Staff,1994-06-07,9999-01-01
454280,Marsal,Stamatiou,Senior Staff,2002-07-10,9999-01-01
454304,Howell,Collavizza,Senior Staff,1996-10-21,9999-01-01
454337,Marc,Wiegley,Technique Leader,1989-11-01,9999-01-01
454375,Nevio,Paludetto,Senior Staff,1992-12-30,9999-01-01
454379,Bogdan,Gulak,Senior Engineer,1985-06-21,9999-01-01
454383,Jungsoon,Beerel,Senior Engineer,1997-02-13,9999-01-01
454389,Nathan,Garnick,Engineer,1994-10-14,9999-01-01
454426,Lidong,Lalonde,Senior Engineer,2001-05-07,9999-01-01
454450,Mandell,Hanabata,Senior Staff,1993-04-18,9999-01-01
454455,Heekeun,Valtorta,Assistant Engineer,1996-06-04,9999-01-01
454474,Mohan,Gniady,Assistant Engineer,1997-06-16,9999-01-01
454479,Hitomi,Cromarty,Senior Staff,1999-02-16,9999-01-01
454541,Gill,Valtorta,Senior Staff,2001-10-17,9999-01-01
454542,Manton,Srimani,Engineer,1997-10-04,9999-01-01
454552,Chenyi,Pavlopoulou,Senior Engineer,1997-11-07,9999-01-01
454575,Parto,Nivat,Senior Staff,1999-08-03,9999-01-01
454578,Leaf,Takanami,Senior Staff,1991-11-06,9999-01-01
454617,Dmitry,Schrift,Senior Engineer,1995-06-17,9999-01-01
454633,Gil,Ariola,Senior Staff,2000-09-12,9999-01-01
454642,Shmuel,Marakhovsky,Senior Engineer,1999-06-25,9999-01-01
454643,Woody,Apsitis,Engineer,1995-12-21,9999-01-01
454649,Jovan,Crouzet,Senior Engineer,1994-11-12,9999-01-01
454662,Selwyn,Sinitsyn,Senior Engineer,1999-01-30,9999-01-01
454680,Otilia,Pollock,Senior Engineer,1992-11-14,9999-01-01
454708,Saeko,Lunn,Senior Staff,1997-09-19,9999-01-01
454720,Masamitsu,Camarinopoulos,Engineer,1996-04-11,9999-01-01
454733,Peer,Milicia,Senior Engineer,1994-11-25,9999-01-01
454734,Udi,Servieres,Senior Staff,2001-04-01,9999-01-01
454739,Paddy,Rikino,Senior Engineer,1998-09-23,9999-01-01
454744,Martine,Poehlman,Technique Leader,1989-09-18,9999-01-01
454755,Satoru,Gist,Engineer,1998-07-09,9999-01-01
454759,Arumugam,Comyn,Senior Engineer,1992-06-11,9999-01-01
454767,Kerryn,Merey,Senior Engineer,1991-08-02,9999-01-01
454798,Richara,Bazzichi,Senior Staff,2000-09-29,9999-01-01
454816,Mari,Pavlopoulou,Senior Staff,1992-08-16,9999-01-01
454830,Ottavia,Dehkordi,Senior Engineer,2002-02-17,9999-01-01
454869,Zine,Solares,Senior Engineer,2000-10-31,9999-01-01
454906,Subbu,Cannard,Senior Staff,1994-11-12,9999-01-01
454944,Nigel,Acton,Senior Engineer,1997-01-02,9999-01-01
454966,Genta,Goodrum,Senior Staff,1994-03-06,9999-01-01
454989,Jinxi,Sidou,Senior Staff,1992-02-09,9999-01-01
454996,Feiyu,Czap,Senior Engineer,1998-01-10,9999-01-01
455024,Reinhold,Munck,Staff,1998-11-15,9999-01-01
455067,Nishit,Siprelle,Senior Engineer,1995-08-27,9999-01-01
455076,Fabrizio,Pulkowski,Senior Staff,1996-09-22,9999-01-01
455084,Clyde,Hanratty,Senior Engineer,2001-02-21,9999-01-01
455090,Jaana,Azuma,Senior Staff,1988-10-03,9999-01-01
455110,Rutger,Hardjono,Engineer,1997-09-21,9999-01-01
455119,Mani,Aamodt,Senior Engineer,1998-10-16,9999-01-01
455148,Mototsugu,Kilgour,Staff,1995-04-30,9999-01-01
455154,Yannik,Molberg,Senior Staff,2000-10-08,9999-01-01
455172,Chiradeep,Litecky,Senior Engineer,1993-04-27,9999-01-01
455173,Takahira,Poehlman,Staff,1998-01-06,9999-01-01
455181,Vugranam,Kakkar,Staff,1999-02-26,9999-01-01
455182,Khoa,Hofman,Senior Staff,2001-12-09,9999-01-01
455191,Debaprosad,Schauser,Senior Staff,1996-02-17,9999-01-01
455192,Shigeichiro,Schwartzbauer,Engineer,1995-05-31,9999-01-01
455218,Lech,Paludetto,Technique Leader,1990-07-15,9999-01-01
455237,Kotesh,Walston,Senior Engineer,1994-05-21,9999-01-01
455251,Kristinn,Jiafu,Senior Engineer,1997-04-20,9999-01-01
455258,Vatsa,Leuchs,Senior Engineer,2000-05-09,9999-01-01
455279,Shuichi,Marchesini,Engineer,1999-11-18,9999-01-01
455380,Herb,Zyda,Senior Staff,1993-02-07,9999-01-01
455408,Pradeep,Schwaller,Technique Leader,1999-06-23,9999-01-01
455464,Willard,Crelier,Senior Staff,1985-10-29,9999-01-01
455479,Barna,Luce,Senior Engineer,2000-02-22,9999-01-01
455483,Katsuo,Matzov,Engineer,1998-07-20,9999-01-01
455512,Nevin,Pollock,Senior Engineer,1998-01-21,9999-01-01
455513,Brewster,Rosay,Senior Engineer,1993-01-11,9999-01-01
455526,Arif,Nitto,Senior Engineer,1990-05-03,9999-01-01
455532,Munehiko,Falco,Senior Engineer,2001-01-18,9999-01-01
455544,Naftaly,Rosch,Senior Staff,1991-01-15,9999-01-01
455581,Uma,Waschkowski,Senior Staff,1999-10-19,9999-01-01
455622,Teiji,Klyachko,Senior Engineer,1995-03-28,9999-01-01
455642,Yuchang,Brandsma,Senior Staff,1995-02-22,9999-01-01
455648,Shuzo,Munawer,Senior Staff,1994-08-06,9999-01-01
455680,Uzi,Janocha,Senior Staff,2000-05-24,9999-01-01
455703,Guttorm,Jansch,Staff,1997-01-02,9999-01-01
455711,Bartek,Picel,Senior Engineer,1999-04-12,9999-01-01
455731,Debatosh,Ouhyoung,Engineer,1997-03-25,9999-01-01
455745,Moni,Giveon,Senior Engineer,2002-04-03,9999-01-01
455846,Bokyung,Rusterholz,Engineer,1998-10-04,9999-01-01
455851,Bezalel,Rodiger,Senior Engineer,2002-05-17,9999-01-01
455873,Shiv,Vickson,Engineer,1997-02-22,9999-01-01
455892,Adas,Begiun,Senior Staff,1996-02-20,9999-01-01
455927,Gina,Deverell,Senior Staff,1996-02-25,9999-01-01
455932,Wanqing,Polupanov,Senior Engineer,1995-12-05,9999-01-01
455935,True,Milicia,Senior Engineer,2000-10-18,9999-01-01
455948,Xinglin,Guardalben,Senior Staff,2000-01-19,9999-01-01
455977,Sanjay,Beidas,Staff,1998-05-24,9999-01-01
455980,Masali,Chaudhuri,Senior Engineer,1992-07-28,9999-01-01
455987,Susanta,Erol,Senior Staff,1997-03-07,9999-01-01
455999,Dhritiman,Nastansky,Technique Leader,1986-10-27,9999-01-01
456005,Jordanka,Kamber,Senior Engineer,1994-11-19,9999-01-01
456036,Hitofumi,Swist,Senior Engineer,1991-12-30,9999-01-01
456057,Shugo,Przulj,Senior Engineer,1999-08-26,9999-01-01
456071,Harngdar,Zaccaria,Senior Staff,2001-02-22,9999-01-01
456111,Vincent,Legleitner,Senior Staff,1993-08-26,9999-01-01
456144,Naraig,Hennings,Senior Staff,1988-06-10,9999-01-01
456154,Ewing,Biran,Assistant Engineer,1999-09-04,9999-01-01
456160,Kaijung,Leivant,Senior Staff,1999-03-01,9999-01-01
456173,Diederik,Sommen,Senior Staff,1998-06-13,9999-01-01
456187,Youssef,Bail,Senior Engineer,2000-10-05,9999-01-01
456191,Radhakrishnan,Lorys,Staff,1998-02-26,9999-01-01
456194,Halsur,Cmelik,Staff,1997-07-24,9999-01-01
456208,Divier,Lanphier,Senior Staff,1990-09-19,9999-01-01
456216,Kenroku,Beausoleil,Senior Engineer,1994-06-28,9999-01-01
456240,Lene,Ravishankar,Senior Engineer,1992-07-29,9999-01-01
456245,Lena,Hiyoshi,Staff,1996-11-19,9999-01-01
456268,Kristine,Randt,Engineer,1998-04-07,9999-01-01
456339,Achilleas,Rissland,Technique Leader,1994-11-11,9999-01-01
456346,Zorica,Guerreiro,Staff,1998-12-14,9999-01-01
456361,Bouchung,Georgatos,Senior Engineer,2002-04-18,9999-01-01
456403,King,Nourani,Staff,1999-07-18,9999-01-01
456411,Masanao,Maraist,Senior Staff,1999-07-15,9999-01-01
456414,Leandro,Marshall,Senior Engineer,1992-03-17,9999-01-01
456415,Dinkar,Tagansky,Senior Engineer,1994-07-23,9999-01-01
456418,Roselyn,Radivojevic,Senior Staff,1997-11-04,9999-01-01
456423,Willard,Ratnakar,Senior Staff,1997-05-12,9999-01-01
456521,Ebbe,Wynblatt,Senior Engineer,1985-06-26,9999-01-01
456532,Lijia,Penz,Senior Staff,1995-11-09,9999-01-01
456559,Odysseas,Ritzmann,Senior Engineer,1990-11-22,9999-01-01
456560,Ohad,Krohn,Senior Engineer,1999-01-03,9999-01-01
456601,Zeljko,Sanella,Staff,1999-05-22,9999-01-01
456603,Khun,Trystram,Senior Engineer,1998-06-30,9999-01-01
456605,Parto,Hellwagner,Senior Engineer,2001-08-01,9999-01-01
456607,Chiranjit,Panienski,Senior Engineer,1998-08-03,9999-01-01
456610,Erez,Ellozy,Senior Engineer,1995-07-13,9999-01-01
456650,Vidar,Lindenbaum,Senior Engineer,1996-01-27,9999-01-01
456663,Elliott,Monarch,Senior Staff,1998-07-08,9999-01-01
456675,Adin,Sethi,Senior Staff,2001-04-26,9999-01-01
456714,Guiseppe,Schmiedel,Senior Engineer,1999-03-19,9999-01-01
456719,Basem,Shumilov,Senior Staff,2001-01-14,9999-01-01
456741,Christoper,Back,Senior Engineer,2000-08-10,9999-01-01
456751,Danai,Pfau,Senior Staff,1992-08-26,9999-01-01
456838,Adin,Makrucki,Senior Engineer,1987-05-28,9999-01-01
456840,Lubomir,Papadias,Engineer,1997-09-12,9999-01-01
456851,Terresa,Cooman,Senior Engineer,1997-01-16,9999-01-01
456853,Brendon,Erdmenger,Senior Staff,2002-04-11,9999-01-01
456895,Alper,Montemayor,Engineer,1997-09-29,9999-01-01
456906,Houman,Flexer,Senior Engineer,1999-04-11,9999-01-01
456910,Niclas,Farrar,Senior Staff,1991-08-22,9999-01-01
456925,Maren,Leijenhorst,Engineer,1999-05-24,9999-01-01
456933,Carrsten,Ouhyoung,Senior Staff,2001-08-11,9999-01-01
456937,Ayonca,Liedekerke,Senior Engineer,1994-04-04,9999-01-01
456970,Genta,Dehkordi,Staff,1994-12-16,9999-01-01
457014,Hidefumi,Swiss,Senior Staff,1992-12-02,9999-01-01
457054,Pascal,Litecky,Senior Engineer,2002-03-31,9999-01-01
457092,Serif,Kriebel,Technique Leader,1987-05-29,9999-01-01
457093,Pragnesh,Litecky,Staff,1997-04-19,9999-01-01
457108,Reinhold,Rullman,Senior Staff,1999-08-24,9999-01-01
457131,Visit,Herbst,Staff,1998-09-24,9999-01-01
457149,Conrado,Huxford,Engineer,1999-03-23,9999-01-01
457158,Isamu,Socorro,Senior Staff,1991-12-28,9999-01-01
457169,Yefim,Kading,Senior Engineer,2001-06-04,9999-01-01
457177,Kamakshi,McClurg,Senior Staff,1990-10-13,9999-01-01
457189,Alain,Schnabel,Senior Engineer,1992-12-05,9999-01-01
457199,Cathie,Matteis,Senior Staff,1999-05-14,9999-01-01
457202,Uzi,Mersereau,Senior Staff,1994-02-21,9999-01-01
457240,Masali,Kitsuregawa,Senior Staff,1991-12-22,9999-01-01
457265,Sangeeta,Zeilberger,Senior Engineer,1997-05-15,9999-01-01
457284,Berthier,Schnabel,Senior Staff,1999-03-01,9999-01-01
457346,Jeanna,Schlegelmilch,Senior Staff,1997-09-10,9999-01-01
457353,Maia,Luke,Senior Staff,2002-07-25,9999-01-01
457356,Shahab,Dalphin,Senior Staff,1991-02-14,9999-01-01
457370,Magy,Milicia,Senior Engineer,2000-08-14,9999-01-01
457384,Limsoon,Prampolini,Senior Staff,2000-01-06,9999-01-01
457457,Nahid,Moehrke,Senior Engineer,1988-04-27,9999-01-01
457473,Shaunak,Pollock,Engineer,1996-12-26,9999-01-01
457478,Rosalie,Joslin,Senior Engineer,1992-06-15,9999-01-01
457481,Lena,Wursthorn,Senior Staff,1998-03-08,9999-01-01
457497,Otmar,Quaggetto,Staff,1998-08-17,9999-01-01
457544,Sanjeeva,Edelhoff,Senior Engineer,2000-07-23,9999-01-01
457584,Sandeepan,Teitelbaum,Senior Staff,1986-10-14,9999-01-01
457594,Ebru,Kermarrec,Senior Engineer,1994-03-28,9999-01-01
457599,Cheong,Hambrick,Engineer,1999-08-19,9999-01-01
457624,Jayson,Jeansoulin,Senior Staff,1998-12-20,9999-01-01
457627,Hiroyasu,Giaccio,Senior Engineer,1994-07-10,9999-01-01
457674,Niranjan,Lindenbaum,Senior Staff,1996-05-26,9999-01-01
457683,Janalee,Zultner,Senior Staff,1995-11-23,9999-01-01
457704,Khosrow,Tsukune,Senior Staff,1999-06-08,9999-01-01
457709,Somnath,Gewali,Senior Engineer,1994-01-19,9999-01-01
457762,Khue,Garnier,Senior Staff,1999-09-11,9999-01-01
457822,Richard,Halloran,Staff,1999-12-12,9999-01-01
457828,Bedir,Akaboshi,Senior Engineer,2000-05-26,9999-01-01
457842,Xianlong,Sidou,Senior Engineer,1993-08-08,9999-01-01
457849,Vugranam,Benveniste,Senior Staff,1985-08-05,9999-01-01
457856,Sudharsan,Cusworth,Senior Staff,1987-09-21,9999-01-01
457877,Howell,Talmon,Engineer,1999-12-07,9999-01-01
457880,Chrisa,Segond,Senior Staff,1996-12-04,9999-01-01
457893,Shaowen,Valiente,Senior Staff,2000-06-09,9999-01-01
457899,Martien,Apsitis,Engineer,1995-11-26,9999-01-01
457906,Mona,Ramaiah,Engineer,1998-12-26,9999-01-01
457943,Heng,Varley,Senior Engineer,1996-06-29,9999-01-01
457988,Wilmer,Spieker,Senior Engineer,1991-07-17,9999-01-01
457993,Boalin,Bahk,Senior Engineer,1997-02-16,9999-01-01
457997,Patricia,Gronowski,Senior Staff,2002-06-02,9999-01-01
458017,Sampalli,Pellegrinelli,Senior Staff,1987-02-01,9999-01-01
458032,Kiyokazu,Bultermann,Senior Engineer,1996-06-26,9999-01-01
458040,JiYoung,Andreotta,Senior Staff,1998-12-15,9999-01-01
458063,Krassimir,Piazza,Senior Staff,1995-05-08,9999-01-01
458083,Tse,Shackel,Engineer,1997-08-10,9999-01-01
458104,Jianhui,Cannane,Senior Engineer,2000-10-04,9999-01-01
458106,Odoardo,Saoudi,Senior Staff,1987-06-05,9999-01-01
458107,Denis,Schwabacher,Staff,1997-04-25,9999-01-01
458113,Shigeu,Barriga,Staff,1999-05-16,9999-01-01
458188,Rasikan,Marrevee,Engineer,1999-05-08,9999-01-01
458213,Suvo,Barriga,Senior Engineer,1996-10-31,9999-01-01
458236,Tadahiko,Kumaresan,Senior Engineer,1994-02-02,9999-01-01
458243,Ung,Ghazalie,Senior Staff,1999-07-13,9999-01-01
458252,Aimee,Lorys,Staff,1996-03-22,9999-01-01
458296,Shichao,Spell,Staff,1998-03-30,9999-01-01
458340,Olivera,Henders,Staff,1997-12-15,9999-01-01
458356,Mari,Stenning,Senior Engineer,1988-09-11,9999-01-01
458394,Gunilla,Terekhov,Staff,1994-12-10,9999-01-01
458398,Macha,Farris,Senior Engineer,2000-08-21,9999-01-01
458412,Gilbert,Pearson,Senior Staff,1992-07-16,9999-01-01
458417,Naftali,Crabtree,Senior Engineer,1991-03-14,9999-01-01
458430,Mari,Bardell,Senior Engineer,2000-01-08,9999-01-01
458480,Christ,Ritzmann,Technique Leader,1987-04-22,9999-01-01
458492,Aloys,Danley,Senior Staff,2001-09-21,9999-01-01
458499,Naftali,Manderick,Engineer,1999-10-14,9999-01-01
458528,Danco,Famili,Senior Staff,1989-02-06,9999-01-01
458532,Limsoon,Ossenbruggen,Technique Leader,1989-11-02,9999-01-01
458535,Shaowei,Krohm,Senior Staff,1990-04-24,9999-01-01
458569,Flemming,Vecchi,Senior Staff,1997-02-12,9999-01-01
458602,Shahid,Hartvigsen,Senior Engineer,1997-02-04,9999-01-01
458611,Mikhail,Lemarechal,Senior Staff,2000-01-29,9999-01-01
458612,Zsolt,Suppi,Staff,1996-01-03,9999-01-01
458663,Zongyan,Itschner,Senior Engineer,1994-09-15,9999-01-01
458694,Marie,Schach,Senior Staff,2000-02-11,9999-01-01
458712,Bingning,Miake,Senior Engineer,1992-12-29,9999-01-01
458719,Xudong,Zaumen,Senior Engineer,1999-07-20,9999-01-01
458742,Fay,Ranze,Senior Engineer,1995-05-04,9999-01-01
458751,Rasiah,Dusink,Staff,1995-10-20,9999-01-01
458771,Martijn,Slaats,Staff,1997-01-30,9999-01-01
458774,Mircea,Fujisawa,Assistant Engineer,1999-08-31,9999-01-01
458785,Fen,Compeau,Engineer,1997-12-25,9999-01-01
458796,Geoff,Ranka,Engineer,1998-04-08,9999-01-01
458798,Persi,Rotem,Senior Engineer,2001-06-17,9999-01-01
458799,Arfst,Gaughan,Engineer,1996-07-03,9999-01-01
458808,Xinglin,Warwick,Engineer,1997-10-01,9999-01-01
458840,Martien,Pashtan,Senior Staff,1996-09-11,9999-01-01
458847,Xiping,Trystram,Senior Engineer,1988-06-02,9999-01-01
458855,Steen,Gaughan,Engineer,1999-08-28,9999-01-01
458939,Toshimi,Weisert,Technique Leader,1994-04-12,9999-01-01
458963,Mayuri,Krider,Engineer,1994-05-04,9999-01-01
458979,Sungwon,Basagni,Senior Engineer,2002-01-06,9999-01-01
458982,Randy,Roohalamini,Senior Engineer,1999-02-21,9999-01-01
459020,Shiv,Peha,Senior Engineer,2001-10-04,9999-01-01
459032,Dannz,Coors,Senior Staff,1998-11-21,9999-01-01
459041,Niclas,Verhaegen,Senior Staff,2001-04-14,9999-01-01
459058,Xudong,Sooriamurthi,Engineer,1998-02-27,9999-01-01
459109,Hitomi,Stiles,Senior Engineer,2002-01-18,9999-01-01
459117,Shahaf,Boudaillier,Senior Engineer,1990-02-07,9999-01-01
459133,Douadi,Bratsberg,Engineer,2000-01-26,9999-01-01
459177,Duangkaew,Velardi,Senior Engineer,2001-05-09,9999-01-01
459178,Tiina,Prampolini,Technique Leader,1988-11-28,9999-01-01
